ADAM_ID,NAME,LONG_CONTENT_NOTE,SHORT_CONTENT_NOTE,NAME,WM_CONCAT(C.COUNTRY_CODE_ISO2A),START_DATE,SHORT_CONTENT_NOTE,LONG_CONTENT_NOTE
976447907,Sound of Wind,本歌單收錄拉威爾、德布西、柴可夫斯基等古典音樂名家，以至當代音樂大師 Philip Glass 的經典名作。以奏鳴曲、交響曲、藝術歌曲等不 同形式細膩描繪清風吹過大地海洋的聲響，巧妙捕捉天地萬物間的美麗迴響。,像風般飄忽的旋律、時而悠緩時而緊湊的節奏，帶給你如飛鳥遨遊天際般的清新感受。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447908,Inspired by Talk Talk,活躍於 80 年代的傳奇樂隊 Talk Talk，被視為 最重要的新浪潮和流行電音 (synthpop) 樂隊之一。不受市場壓力低頭，Talk Talk 在 80 年 代中期逐漸在作品中加強實驗性，深深影響了後來的後搖滾樂隊，就連 Radiohead、Sigur Rós 和 Bon Iver 等當代天團的音樂都帶有 Talk T alk 的影子。,對後搖滾有深遠影響的 Talk Talk，連 Radiohead 和 Sigur Rós 等天團都曾受他們啟發。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447910,Best of Black Metal,黑金屬是重金屬音樂中一個分支，發展於 80 年代早期的歐洲，始於激流金屬 (thrash metal)，代表樂團有 Venom、Mercyful Fate 和 Batho ry 等。黑金屬具有非常強烈的反主流意識，來自樂團的厭世感和反宗教的態度。90 年代初的第二波黑金屬浪潮，由一群來自挪威的樂團，包 括 Mayhem、Darkthrone、Burzum 等，用更快速的節拍、更原始的演繹方式，把黑金屬音樂帶到極端境界。本歌單中，集合了所有最經典的黑 金屬作品，讓你感受它強大的影響力。,集合黑金屬的經典，讓你感受它強大的影響力。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447916,MCA Records: Slick 1970s Pop,MCA 唱片是環球唱片的前身。原為經紀公司的 MCA 自 1962 年收購了笛卡唱片後，開始進攻唱片業。MCA 唱片在 70 到 80 年代期間扮演了極 其重要的角色，旗下藝人 Neil Diamond、Cher 和 Jimmy Buffett 等人的流行搖滾之聲為樂壇帶來嶄新氣象。,囊括動聽悅耳的情歌和澎湃動感的勁歌。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447919,Casablanca Records: Dance Mix,在 disco 舞曲風潮席捲全球的 70 年代，Casablanca 唱片率先以一系列節奏強勁的舞曲帶領潮流。Casablanca 唱片旗下眾星雲集，disco 女 王 Donna Summer、70 年代話題女歌手 Cher 及流行男子組合 The Village People 等人都為樂壇帶來許多傳唱不輟的精彩歌曲。,Casablanca 唱片在 70 年代出產了許多熱門作品。,zh-Hant,"HK,MO,TW",27-Jun-15,,
976447921,Intro to M83,"將大量電影、電視劇的對白放進音樂裡，法國電音組合 M83 就是以如此一張風格搞怪的電音專輯，在獨立音樂界嶄露頭角。創始成員 Nichola s Fromageau 離隊後，Anthony Gonzalez 繼續扛著 M83 這個招牌遊走於電音和搖滾之間。腦袋滿載奇妙想法的 Gonzalez，常常進行各種的音 樂實驗，在 2008 年推出的《Saturdays = Youth》就將他對 80 年代的音樂情意結轉換成為揉合了夢幻流行、新浪潮、瞪鞋搖滾的流行電子音 樂。2012 年，M83 的音樂野心變得更大，推出了雙唱片專輯 《Hurry Up, We're Dreaming》，將流行電子音樂、迷幻、afrobeat 、獨立搖滾 等元素剪接拼貼，製作出一張創意度破表的電音專輯，更獲得 2013 年葛萊美獎「最佳另類音樂專輯」提名。",合成效果器只是工具，最重要的還是創意！這就是法國樂團 M83 教樂迷認識的一件重要之事。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447923,Low Key After Party,經過一晚的狂歡，已經累了嗎？血液中的腎上腺素還沒有代謝完畢，要休息卻還無法放鬆身體。在這種時候，你最需要的就是本歌單上的音樂 —不會過度強烈的電子樂音、溫暖人心的細膩旋律。就讓 Katy Perry、Drake、Disclosure 的音樂陪伴你度過曙光漸現前的迷濛時光。,想要在熱鬧過後轉換心情嗎？本歌單收錄的選曲，最適合令你逐步沉澱自己的心情。,zh-Hant,"HK,MO,TW",21-Jun-15,,
976447926,Inspired by Boards of Canada,來自蘇格蘭愛丁堡的電音組合 Boards Of Canada ，縱橫電子音樂界長達 30 年，喜歡在音樂中融入嘻哈節奏。受他們影響的音樂類型從冷波 (chillwave) 到 IDM 電音不等。無論是獨立音樂還是電子音樂的創作人，都同樣深受 Boards Of Canada 影響。,本歌單收錄了不同類型的歌曲，但它們都同樣散發著 Boards of Canada 的音樂風格。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447929,Jazz-Funk Celebration,節奏跳躍、令人不由自主想舞動身體的 funk 爵士，是最適合慶祝場合撥放的音樂類型。慶典上搭配如此令人愉悅的音樂實在是再適合不過了 。還想不到該放什麼音樂嗎？放這就對了！,需要音樂慶祝，卻又不想和大家一樣嗎? 節奏感強烈的 funk 爵士絕對是你最好的選擇。,zh-Hant,"HK,MO,TW",24-Jun-15,,
976447930,On the Road Again: Songs About Driving,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447933,Inspired by: Britney Spears,Britney Spears 是美國流行樂壇天后，1999 年發行的首張專輯《...Baby One More Time》為她拿下無數獎座，並且對流行文化造成重大影響 。這張歌單整理了一系列曾受 Britney Spears 啟發的流行歌手，讓你感受這位天后的影響力。,除了 Paris Hilton 和 Lady Gaga 之外，還有哪些女歌手曾受 Britney Spears 的啟發？,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447934,Pennywise: Songs that Influenced Us,成軍於美國洛杉磯美麗又有個性的海岸 Hermosa Beach 的龐克搖滾樂團 Pennywise，自 1991 年成軍以來發行過十多張專輯。就算沒有機會到 Hermosa Beach，去白沙灣的時候也可以聽聽他們的音樂！,洛杉磯 Hermosa Beach 龐克樂團 Pennywise 好歌精選。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447938,Synthesizers and Silverware,現實生活裡，要請來 Bruno Mars、Ariana Grande、Ben Pearce 跟自己共聚晚餐，不是沒可能，但還是將夢想交給睡神好了。不過，無論是配 著燭光吃牛排，還是隨便來個麵線臭豆腐當晚餐時，也可以讓那些注入了電音流行調性的好歌來伴自己吃一頓晚飯。,晚飯只是一人獨享？讓 Bruno Mars、Rudimental 和 Cut Copy 陪你一起吃晚餐。,zh-Hant,"HK,MO,TW",27-Jun-15,,
976447939,Noise Rock in the 2000s,2000 年後的噪音搖滾已不再是純粹的雜訊，結合龐克、甚至嘻哈和電子元素，整體變得更加實在，結構脈胳清晰可見，但那份該有的壓迫感卻 完美保留。再者，噪音搖滾已不是昔日只有小眾關注的地下音樂，漸漸變得主流，樂團如 Wolf Eyes 和 Lightning Bolt 等都成為大型音樂節 的常客，廣受獨立音樂愛好者歡迎。,噪音搖滾在 2000 年後變得千變萬化，融合各類音樂元素，從地下走進主流。,zh-Hant,,30-Apr-15,,
976447941,Intro to Rage Against The Machine,,,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447942,Highway Trance,不管你是下班後在開車回家，或是正在前往今晚的派對，此刻你最需要的都是高能量的出神 (trance) 音樂。當前奏一起便能馬上挑動聽覺神 經的出神舞曲，最適合在公路開車時播放，讓音樂伴隨引擎聲衝擊耳朵，其他什麼就通通不用多想。,一系列高動能的出神 (trance) 音樂陪伴你在公路上奔馳。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447945,Best of 80s Thrash,激流金屬 (thrash metal) 是重金屬音樂中的分支，起源於70 年代末至 80 年代初，當時許多英國重金屬新浪潮樂團將硬核和龐克等元素融入 重金屬音樂之中，繼而發展出激流金屬這種新的音樂風格。在本歌單中，你能聽到 80 年代裡最經典的激流金屬代表作品。,80 年代最具代表性的激流金屬經典樂團與歌曲。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447947,80s Get Up & Go Mix,從美國創作女歌手 Cyndi Lauper、英國搖滾宗師 David Bowie 到流行鬼才巨星 Prince，本歌單匯集 80 年代最大膽狂放、個性鮮明的熱門流 行快歌，強烈節奏與洗腦歌詞讓人精力充沛、幹勁十足。,80 年代最振奮人心的熱門金曲，給你一整天都用不盡的活力。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447950,Post Rock Afternoon,80、90 年代的後搖滾仍在探索階段，各樂團都積極發掘專屬自己的聲音。自此，它便衍生出眾多不同面貌。你可以在這張歌單中探索一眾知名 後搖滾樂團的破格作品，見證這些歌曲如何承先啟後。,收錄 90 年代至今的後搖滾代表作。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447952,Intro to Cocteau Twins,回顧唱片公司 4AD 的光輝歲月，一定少不了 Cocteau Twins 的份。Cocteau Twins 破格、獨特的音樂路線，令 4AD 顯得與別不同。80 年代 中後期，主打夢幻流行 Cocteau Twins 漸漸名聲鵲起，他們在 1988 年推出的第五張專輯《Blue Bell Knoll》絕對稱得上是世紀之作。Elisa beth Fraser 的歌聲，配合用旋律構築的奇特氛圍，顛覆了當時樂迷對獨立音樂的想像。兩年後，《Heaven or Las Vegas》是樂團在 4AD 旗 下推出的最後一張專輯，打進英國金榜第七位之餘，更名列《觀察家報》英國史上百張最佳專輯之一。,說到 Cocteau Twins，獨立樂迷一定會想起他們迷霧般的歌曲和 Elisabeth Fraser 的歌聲。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447953,The Casablanca Records Effect,Casablanca 唱片為 70 年代的流行樂壇帶來無數精彩流行歌曲，也推出了許多對後來的 house 及 techno 音樂影響深遠的電子 disco 單曲。 不但推出眾多專輯，成為當今嘻哈、R&B 歌手的重要靈感來源，旗下最炙手可熱的流行樂團更打造過許多至今仍備受喜愛的不朽舞曲經典。,Casablanca 唱片的盛世雖已遠去，卻對當今電子、嘻哈、舞曲等各類音樂都留下了難以取代的影響力。,zh-Hant,"HK,MO,TW",27-Jun-15,,
976447957,Sunday Morning Dreaming,週日早上從夢裡醒來，腦袋仍在半睡狀態，用音樂叫醒自己。不要賴在床上，也不要給自己懶惰的理由，好不容易才等到週日到來，就讓 Cat Power 、Lou Reed 、Dream Syndicate 等人的作品拉開新一天的帷幕。,週末早上，鬧鐘沒用，黑咖啡沒用，需要的是這些歌手這些歌。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447965,Screaming at a Wall: Indie Songs for Angry Days,塞車塞到氣炸？考題全部不懂？工作諸事不順？日子總不會天天都稱心如意！所以不要怨天尤人，也不要怒氣沖沖，傷心失落時，就用歌聲為 自己加油！當你聽到 Jay Reatard、Pixies 和 Crystal Castles 等人的歌，你或會醒悟，不如意的事就如過眼雲煙。,不要讓負面情緒將自己拖進泥沼，就給自己數分鐘時間冷靜一下，之後你就會明白，生活也不是這麼糟！,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447968,Chillin' by the Fire,澳洲電子雙人組 Flight Facilities、另類兄弟組 inc.、電子女聲組合 Floris 等人獨樹一格的作品，有別於主流動感舞曲。不其然令人放鬆 的旋律、性感慵懶的唱腔和明快清新的節奏，交織出浪漫迷人的律動，營造出愜意放鬆氛圍的同時，也點燃你內心的熱情。,這些弛放歌曲展現內斂而熱情的獨特魅力。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447972,Best of UK House,芝加哥 house 在 80 年代末登陸英國的地下派對，讓一眾英國音樂人趨之若鶩，英國 house 世代亦從此出現。這群年輕英國製作人把芝加哥 house 轉化，並揉合其他元素，打造出很英式的 house 舞曲。早年的 808 State、Baby Ford、LFO、Orbital 全都是獨當一面的製作單位。英 式 house 還衍生出前衛 house (progressive house)、deep house 等林林總總的流派。,芝加哥 house 在 80 年代末傳到英國，加入英倫元素的 house 會是怎樣？,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447974,Jukebox Hits: Gay Anthems,天生如此，喜愛就行，毋懼眼光，勇敢去愛。本歌單輯錄了大熱的同志國歌，不是要特地唱著壯膽，也不是什麼刻意的壯烈宣言，同性戀就是 同性戀，天生就是如此。就隨著 Lady Gaga、Pet Shop Boys 及 Christina Aguilera 等人的作品，把大愛大同的彩虹精神同聲唱出來吧！,愛情無分性別，也不論取向。本歌單精選一系列同志國歌佳作。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447977,Puro Desmadre,辛苦工作了一星期後，你只想慵懶地度過週末。炎炎夏日，能夠望著藍天、聽著蟬鳴、聞著花香，才夠愜意。若能一邊喝著冰冷的啤酒，一邊 聽著來自拉丁搖滾樂，那就更為寫意⋯⋯,假如你想狂野一番，這張歌單內的拉丁搖滾樂必定是你的最佳配樂。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447983,Take the Long Way Home,悠長的假期，又是出門遠行的時候。無論你是準備穿州過省，或者是短途旅行，這張糅合了當代獨立流行音樂、迷幻搖滾以至 R&B 曲目的歌單 ，有如同沿途風景的變化，令你大開眼界。在路途上隨著音樂哼唱，欣賞風景，即使遇上交通堵塞也不會悶。,有好歌和風景陪伴的路途，即使遇上交通堵塞也不會悶。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447988,Behind the Boards: Nigel Godrich,《OK Computer》是 Radiohead 的不朽經典，也開啟了他們往後跟 Nigel Godrich 的成功合作。能跟天團合作愉快，Nigel Godrich 自有其能 耐，而曾跟他合作過的搖滾樂人，就連 Paul McCartney 也名列其中。作為音樂監製，不論是樂曲的氣氛鋪排以至歌手的情感拿捏，都是他念 茲在茲的事。他打造的不只是一張張唱片，更是一場場搖滾實驗。,由 Beck 到 Radiohead 都是他的合作對象，Nigel Godrich 的才華有目共睹。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447990,Industrial Momentum,想要體驗不一樣的舞曲風格？這張歌單為你介紹的工業金屬樂團，在音樂中加入了大量冰冷的電子音效以及金屬器具的撞擊聲響，是一種帶有 舞曲動能的重金屬音樂。快按下播放鍵，準沒錯的！,帶著舞曲動能的工業金屬，絕對會讓金屬搖滾迷愛上。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447996,Best of 80s Club Hits,打開時光之門，回到美國流行樂壇黑珍珠 Diana Ross、永遠的流行巨星 Michael Jackson、傳奇流行鬼才 Prince 大綻光芒的黃金 80 年代。 踏入當時最時髦的夜店， 動感節奏撲面而來：融合藍調元素的魅力舞曲、清新悅耳的 disco 舞曲、酷勁十足的龐克搖滾舞曲，首首熱力四射 ，令人為之瘋狂。,網羅 80 年代各大舞曲排行榜冠軍歌曲，重現當年的夜店風采。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976447997,Hip-Hop Meets Dance,到底這是一首帶有嘻哈風格的舞曲？還是一首帶有 EDM 電音風格的嘻哈作品？無論如何，當嘻哈遇上舞曲，效果總是令人驚艷。Kanye West 可說是這個風潮的始祖，而 Danny Brown、Flux Pavilion 和 A$AP Rocky 更將這種音樂類型發揚光大。,什麼音樂類型不重要，最重要是夠 high！,zh-Hant,"HK,MO,TW",24-Jun-15,,
976447999,Acoustic Reggae,這個系列精選出一系列聽起來舒服輕鬆的雷鬼音樂，將雷鬼音樂裡的電子成分去除，找來原音樂器演奏出動人旋律，藉以強調人聲演唱。本歌 單收錄了 Bob Marley、Damian Marley、Buju Banton、Tarrus Riley 等人的歌謠，讓你欣賞不一樣的雷鬼。,在簡單的民謠吉他聲中聽聽最純粹的雷鬼音樂。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448001,Factory Records: Dance Mix,New Order、Joy Division、Electronic 這三支名團都是 Factory 唱片旗下的樂團。Factory 更讓曼徹斯特成為後龐克及舞曲音樂的重鎮。本 歌單精選廠牌旗下多支後龐克樂團的混音歌曲，除了 Ian Curtis、Bernard Sumner、Johnny Marr 等人的經典作，還有 Happy Mondays、Abec edarians 等樂團的精彩舞曲混音。,80 年代傳奇廠牌 Factory 旗下的後龐克樂團固然出色，但它們發行的舞曲混音作品也十分精彩。,zh-Hant,"HK,MO,TW",30-Apr-15,,
976448003,Salsa Yacht Party,Sean Combs 也就是為人熟識的 Diddy，雖是專業饒舌歌手和製作人，但近年常在社交媒體和電視節目上大展舞技，尤其是他的騷莎舞步，可謂 技驚四座。本歌單嚴選來自 Tito Nieves、Marc Anthony 等最具韻律感的騷莎精品，讓你能像 Diddy 一般翩翩起舞。,來吧，你也可以大跳騷莎舞。,zh-Hant,"HK,MO,TW",30-Apr-15,,
